"assessor-report-manage","created_at","2017-09-01T19:27:43.426000+00:00","2017-09-01T19:27:43.426000Z"
"assessor-feedback-submit","created_at","2017-09-01T19:27:43.426000+00:00","2017-09-01T19:27:43.426000Z"
"assessor-report-comments-view","created_at","2017-09-01T19:27:43.427000+00:00","2017-09-01T19:27:43.427000Z"
"assessor-assessment-reassign","created_at","2017-09-01T19:27:43.427000+00:00","2017-09-01T19:27:43.427000Z"
"assessor-evidence-manage","created_at","2017-09-01T19:27:43.428000+00:00","2017-09-01T19:27:43.428000Z"
"assessor-assessment-history-view","created_at","2017-09-01T19:27:43.429000+00:00","2017-09-01T19:27:43.429000Z"
"assessor-assessment-qa-return","created_at","2017-09-01T19:27:43.429000+00:00","2017-09-01T19:27:43.429000Z"
"assessor-evidence-review","created_at","2017-09-01T19:27:43.430000+00:00","2017-09-01T19:27:43.430000Z"
"assessor-report-release","created_at","2017-09-01T19:27:43.430000+00:00","2017-09-01T19:27:43.430000Z"
"assessor-assessment-qc-submit","created_at","2017-09-01T19:27:43.431000+00:00","2017-09-01T19:27:43.431000Z"
"assessor-assessment-logs-view","created_at","2017-09-01T19:27:43.432000+00:00","2017-09-01T19:27:43.432000Z"
"assessor-assessment-assigned-view","created_at","2017-09-01T19:27:43.433000+00:00","2017-09-01T19:27:43.433000Z"
"assessor-assessment-report-draft-view","created_at","2017-09-01T19:27:43.433000+00:00","2017-09-01T19:27:43.433000Z"
"assessor-assessment-list-all-view","created_at","2017-09-01T19:27:43.434000+00:00","2017-09-01T19:27:43.434000Z"
"assessor-assessment-list-assigned-view","created_at","2017-09-01T19:27:43.434000+00:00","2017-09-01T19:27:43.434000Z"
"assessor-assessment-metric-view","created_at","2017-09-01T19:27:43.431000+00:00","2017-09-01T19:27:43.431000Z"
"assessor-assessment-partner-view","created_at","2017-09-01T19:27:43.435000+00:00","2017-09-01T19:27:43.435000Z"
"assessor-feedback-view","created_at","2017-09-01T19:27:43.432000+00:00","2017-09-01T19:27:43.432000Z"
"assessor-assignment-decision-view","created_at","2017-09-01T19:27:43.436000+00:00","2017-09-01T19:27:43.436000Z"
"assessor-assignment-decision-partner-view","created_at","2017-09-01T19:27:43.435000+00:00","2017-09-01T19:27:43.435000Z"
"cct-admin-roles","created_at","2017-09-01T19:27:43.436000+00:00","2017-09-01T19:27:43.436000Z"
"cct-logs-archive","created_at","2017-09-01T19:27:43.437000+00:00","2017-09-01T19:27:43.437000Z"
"cct-assessment-create","created_at","2017-09-01T19:27:43.438000+00:00","2017-09-01T19:27:43.438000Z"
"cct-users-create","created_at","2017-09-01T19:27:43.438000+00:00","2017-09-01T19:27:43.438000Z"
"cct-users-delete","created_at","2017-09-01T19:27:43.439000+00:00","2017-09-01T19:27:43.439000Z"
"cct-users-manage","created_at","2017-09-01T19:27:43.439000+00:00","2017-09-01T19:27:43.439000Z"
"cct-assessment-modify","created_at","2017-09-01T19:27:43.440000+00:00","2017-09-01T19:27:43.440000Z"
"cct-user-password-reset","created_at","2017-09-01T19:27:43.440000+00:00","2017-09-01T19:27:43.440000Z"
